Ano;Mês;Empresa;CNPJ;Porte da Prestadora;UF;Município;Código IBGE Município;Tecnologia;Acessos
2019;3;VIVO;02558157000162;Grande Porte;SP;Nova Castilho;3532868;DTH;1
2019;3;VIVO;02558157000162;Grande Porte;SP;Rincão;3543709;DTH;72
2019;3;VIVO;02558157000162;Grande Porte;SP;Santa Ernestina;3546504;DTH;23
2019;3;VIVO;02558157000162;Grande Porte;SP;Ribeirão Corrente;3543105;DTH;2
2019;3;VIVO;02558157000162;Grande Porte;SP;São Carlos;3548906;DTH;887
2019;3;VIVO;02558157000162;Grande Porte;SP;Oriente;3534104;DTH;29
2019;3;VIVO;02558157000162;Grande Porte;SP;Ourinhos;3534708;DTH;583
2019;3;VIVO;02558157000162;Grande Porte;SP;Ribeirão Grande;3543253;DTH;8
2019;3;VIVO;02558157000162;Grande Porte;SP;Louveira;3527306;DTH;298
2019;3;VIVO;02558157000162;Grande Porte;PR;Paranavaí;4118402;DTH;396
2019;3;VIVO;02558157000162;Grande Porte;SP;Barbosa;3505104;DTH;10
2019;3;VIVO;02558157000162;Grande Porte;SP;Pompéia;3540002;DTH;142
2019;3;VIVO;02558157000162;Grande Porte;SP;Dois Córregos;3514106;DTH;119
2019;3;VIVO;02558157000162;Grande Porte;SP;"Aparecida d'Oeste";3502606;DTH;5
2019;3;VIVO;02558157000162;Grande Porte;SP;Novais;3533254;DTH;5
2019;3;VIVO;02558157000162;Grande Porte;SP;Porto Ferreira;3540705;DTH;362
2019;3;VIVO;02558157000162;Grande Porte;SP;São Sebastião;3550704;DTH;1110
2019;3;VIVO;02558157000162;Grande Porte;SP;Barra Bonita;3505302;DTH;314
2019;3;VIVO;02558157000162;Grande Porte;SP;Itapura;3523008;DTH;13
2019;3;VIVO;02558157000162;Grande Porte;SP;Chavantes;3557204;DTH;58
2019;3;VIVO;02558157000162;Grande Porte;SP;Cunha;3513603;DTH;60
2019;3;VIVO;02558157000162;Grande Porte;SP;São Luís do Paraitinga;3550001;DTH;31
2019;3;VIVO;02558157000162;Grande Porte;SP;Itapeva;3522406;DTH;388
2019;3;VIVO;02558157000162;Grande Porte;SP;Capela do Alto;3510302;DTH;22
2019;3;VIVO;02558157000162;Grande Porte;SP;Birigui;3506508;DTH;336
2019;3;VIVO;02558157000162;Grande Porte;PR;Curitiba;4106902;DTH;50679
2019;3;VIVO;02558157000162;Grande Porte;SP;Diadema;3513801;DTH;3446
2019;3;VIVO;02558157000162;Grande Porte;SP;Ribeira;3542800;DTH;20
2019;3;VIVO;02558157000162;Grande Porte;SP;Vitória Brasil;3556958;DTH;1
2019;3;VIVO;02558157000162;Grande Porte;SP;Votuporanga;3557105;DTH;314
2019;3;VIVO;02558157000162;Grande Porte;SP;Taguaí;3553005;DTH;28
2019;3;PONTAL CABO EIRELI;03697110000142;Pequeno Porte;SP;Penápolis;3537305;TVC;1581
2019;3;UNIFIQUE TELECOMUNICACOES LTDA;02255187000108;Pequeno Porte;SC;Luzerna;4210035;FTTH;49
2019;3;UNIFIQUE TELECOMUNICACOES LTDA;02255187000108;Pequeno Porte;SC;Rio do Sul;4214805;FTTH;486
2019;3;UNIFIQUE TELECOMUNICACOES LTDA;02255187000108;Pequeno Porte;SC;Concórdia;4204301;FTTH;347
2019;3;UNIFIQUE TELECOMUNICACOES LTDA;02255187000108;Pequeno Porte;SC;Timbó;4218202;FTTH;171
2019;3;UNIFIQUE TELECOMUNICACOES LTDA;02255187000108;Pequeno Porte;SC;Jaraguá do Sul;4208906;FTTH;450
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Icó;2305407;FTTH;1067
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;PB;Patos;2510808;FTTH;3052
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;PB;Joca Claudino;2513653;FTTH;1
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;São Francisco do Oeste;2411908;FTTH;1
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Crateús;2304103;FTTH;1523
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Cariús;2303303;FTTH;3
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Rafael Fernandes;2410504;FTTH;53
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Ubajara;2313609;FTTH;535
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Pedra Branca;2310506;FTTH;2
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Marcelino Vieira;2407302;FTTH;3
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Tauá;2313302;FTTH;1154
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Taboleiro Grande;2413805;FTTH;1
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Morada Nova;2308708;FTTH;1005
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Tabuleiro do Norte;2313104;FTTH;680
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Severiano Melo;2413607;FTTH;2
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Milhã;2308351;FTTH;1
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Venha-Ver;2414753;FTTH;6
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Sobral;2312908;FTTH;10884
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Solonópole;2313005;FTTH;8
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Umarizal;2414506;FTTH;12
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;CE;Iguatu;2305506;FTTH;7195
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;Coronel João Pessoa;2402907;FTTH;6
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;RN;São Miguel;2412500;FTTH;2189
2019;3;BRISANET SERVICOS DE TELECOMUNICACOES LTDA;04601397000128;Pequeno Porte;PB;Brejo do Cruz;2502805;FTTH;4
